Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [1008] llama_sampler_temp_ext_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [186] ggml_aligned_free [4] ggml_vec_dot_q6_K_q8_K
 [991] ggml_backend_cpu_buffer_clear(ggml_backend_buffer*, unsigned char) (ggml-backend.cpp) [187] ggml_aligned_malloc [22] ggml_vec_soft_max_f32 (ggml-cpu.c)
 [1117] ggml_backend_cpu_reg_get_name(ggml_backend_reg*) (ggml-backend.cpp) [136] ggml_are_same_shape [96] ggml_view_1d
 [1178] llama_sampler_logit_bias_free(llama_sampler*) (llama-sampling.cpp) [117] ggml_backend_alloc_ctx_tensors_from_buft [97] ggml_view_2d
 [1179] llama_sampler_logit_bias_name(llama_sampler const*) (llama-sampling.cpp) [188] ggml_backend_buffer_clear [87] ggml_view_3d
 [1009] llama_sampler_penalties_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [207] ggml_backend_buffer_free [77] ggml_view_tensor
  [37] ggml_backend_cpu_graph_compute(ggml_backend*, ggml_cgraph*) (ggml-backend.cpp) [275] ggml_backend_buffer_get_alignment [145] ggml_visit_parents (ggml.c)
 [1010] llama_sampler_logit_bias_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [144] ggml_backend_buffer_get_alloc_size [218] gguf_find_key
 [990] llama_sampler_penalties_accept(llama_sampler*, int) (llama-sampling.cpp) [127] ggml_backend_buffer_get_base [214] gguf_find_tensor
 [1079] ggml_backend_cpu_reg_get_device(ggml_backend_reg*, unsigned long) (ggml-backend.cpp) [143] ggml_backend_buffer_get_size [41] gguf_fread_str (ggml.c)
 [955] ggml_backend_cpu_buffer_get_base(ggml_backend_buffer*) (ggml-backend.cpp) [142] ggml_backend_buffer_get_type [317] gguf_free
 [1067] ggml_backend_cpu_device_get_type(ggml_backend_device*) (ggml-backend.cpp) [209] ggml_backend_buffer_init [238] gguf_get_arr_data
 [1180] ggml_backend_cpu_device_get_props(ggml_backend_device*, ggml_backend_dev_props*) (ggml-backend.cpp) [135] ggml_backend_buffer_init_tensor [225] gguf_get_arr_n
 [1118] ggml_backend_cpu_get_proc_address(ggml_backend_reg*, char const*) (ggml-backend.cpp) [183] ggml_backend_buffer_is_host [40] gguf_get_arr_str
 [1011] llama_sampler_grammar_accept_impl(llama_sampler*, int) (llama-sampling.cpp) [253] ggml_backend_buffer_is_multi_buffer [228] gguf_get_arr_type
 [1119] unicode_regex_split_custom_llama3(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<unsigned long, std::allocator<unsigned long> > const&) (unicode.cpp) [244] ggml_backend_buffer_name [215] gguf_get_data_offset
 [1000] ggml_backend_cpu_buffer_get_tensor(ggml_backend_buffer*, ggml_tensor const*, void*, unsigned long, unsigned long) (ggml-backend.cpp) [195] ggml_backend_buffer_reset [169] gguf_get_key
 [972] ggml_backend_cpu_buffer_set_tensor(ggml_backend_buffer*, ggml_tensor*, void const*, unsigned long, unsigned long) (ggml-backend.cpp) [254] ggml_backend_buffer_set_usage [213] gguf_get_kv_type
 [1085] ggml_backend_cpu_buffer_free_buffer(ggml_backend_buffer*) (ggml-backend.cpp) [210] ggml_backend_buft_alloc_buffer [125] gguf_get_n_kv
 [957] ggml_backend_cpu_device_supports_op(ggml_backend_device*, ggml_tensor const*) (ggml-backend.cpp) [245] ggml_backend_buft_get_alignment [216] gguf_get_n_tensors
 [959] ggml_backend_cpu_buffer_type_is_host(ggml_backend_buffer_type*) (ggml-backend.cpp) [126] ggml_backend_buft_get_alloc_size [159] gguf_get_tensor_name
 [1086] ggml_backend_cpu_buffer_type_get_name(ggml_backend_buffer_type*) (ggml-backend.cpp) [211] ggml_backend_buft_get_device [217] gguf_get_tensor_offset
 [960] ggml_backend_cpu_device_supports_buft(ggml_backend_device*, ggml_backend_buffer_type*) (ggml-backend.cpp) [276] ggml_backend_buft_get_max_size [220] gguf_get_val_data
 [1120] ggml_backend_cpu_reg_get_device_count(ggml_backend_reg*) (ggml-backend.cpp) [138] ggml_backend_buft_is_host [269] gguf_get_val_f32
 [956] ggml_backend_sched_backend_id_from_cur(ggml_backend_sched*, ggml_tensor*) (ggml-backend.cpp) [239] ggml_backend_buft_name [221] gguf_get_val_str
 [1087] ggml_backend_cpu_device_get_buffer_type(ggml_backend_device*) (ggml-backend.cpp) [277] ggml_backend_cpu_buffer_from_ptr [224] gguf_get_val_u32
 [1088] ggml_backend_cpu_buffer_type_alloc_buffer(ggml_backend_buffer_type*, unsigned long) (ggml-backend.cpp) [240] ggml_backend_cpu_buffer_type [318] gguf_get_version
 [1089] ggml_backend_cpu_buffer_type_get_alignment(ggml_backend_buffer_type*) (ggml-backend.cpp) [278] ggml_backend_cpu_init [38] gguf_init_from_file
 [1181] ggml_backend_cpu_device_buffer_from_host_ptr(ggml_backend_device*, void*, unsigned long, unsigned long) (ggml-backend.cpp) [241] ggml_backend_cpu_reg [219] gguf_type_name
 [1182] ggml_backend_cpu_buffer_from_ptr_type_get_name(ggml_backend_buffer_type*) (ggml-backend.cpp) [196] ggml_backend_cpu_set_abort_callback [252] iq2xs_free_impl
 [977] format(char const*, ...) (llama.cpp) [197] ggml_backend_cpu_set_n_threads [319] iq3xs_free_impl
 [1057] get_reg() (ggml-backend.cpp) [198] ggml_backend_cpu_set_threadpool [320] llama_add_bos_token
 [982] common_arg::in_example(llama_example) [255] ggml_backend_dev_backend_reg [321] llama_add_eos_token
 [1036] common_arg::set_sparam() [279] ggml_backend_dev_buffer_from_host_ptr [322] llama_attach_threadpool
 [1025] common_arg::set_examples(std::initializer_list<llama_example>) [246] ggml_backend_dev_buffer_type [323] llama_backend_free
 [1022] common_arg::get_value_from_env(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [247] ggml_backend_dev_by_type [324] llama_backend_init
 [1090] common_arg::has_value_from_env() [222] ggml_backend_dev_count [201] llama_batch_get_one
 [1029] common_arg::set_env(char const*) [233] ggml_backend_dev_get [325] llama_context_default_params
 [1091] common_arg::common_arg(std::initializer_list<char const*> const&, char const*, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)) [280] ggml_backend_dev_get_props [19] llama_decode
 [1017] common_arg::common_arg(common_arg const&) [212] ggml_backend_dev_host_buffer_type [326] llama_free
 [1030] common_arg::common_arg(std::initializer_list<char const*> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&)) [139] ggml_backend_dev_supports_buft [327] llama_free_model
 [1028] common_arg::common_arg(std::initializer_list<char const*> const&, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)) [132] ggml_backend_dev_supports_op [204] llama_get_logits_ith
 [1058] common_arg::common_arg(std::initializer_list<char const*> const&, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&, int)) [234] ggml_backend_dev_type [182] llama_get_model
 [983] common_arg::~common_arg() [281] ggml_backend_event_free [328] llama_kv_cache_clear
 [1121] llama_mmap::unmap_fragment(unsigned long, unsigned long) [256] ggml_backend_free [202] llama_kv_cache_update
 [1183] llama_model::~llama_model() [282] ggml_backend_get_default_buffer_type [12] llama_load_model_from_file
 [1184] llama_vocab::init_tokenizer() [157] ggml_backend_get_device [329] llama_log_set
 [1185] llama_vocab::~llama_vocab() [199] ggml_backend_graph_compute_async [330] llama_lora_adapter_clear
   [7] (anonymous namespace)::tinyBLAS_Q0_AVX<block_q4_0, block_q8_0, float>::mnpack(long, long, long, long) (sgemm.cpp) [175] ggml_backend_is_cpu [331] llama_model_default_params
  [14] void (anonymous namespace)::tinyBLAS_Q0_AVX<block_q4_0, block_q8_0, float>::gemm4xN<1>(long, long, long, long) (sgemm.cpp) [257] ggml_backend_reg_by_name [332] llama_model_has_decoder
   [9] void (anonymous namespace)::tinyBLAS_Q0_AVX<block_q4_0, block_q8_0, float>::gemm4xN<2>(long, long, long, long) (sgemm.cpp) [236] ggml_backend_reg_count [243] llama_model_has_encoder
 [965] void (anonymous namespace)::tinyBLAS<8, float __vector(8), float __vector(8), unsigned short, float, float>::gemm<4, 2>(long, long, long, long) (sgemm.cpp) [258] ggml_backend_reg_dev_count [270] llama_model_is_recurrent
 [978] void (anonymous namespace)::tinyBLAS<8, float __vector(8), float __vector(8), unsigned short, float, float>::gemm<4, 3>(long, long, long, long) (sgemm.cpp) [242] ggml_backend_reg_dev_get [333] llama_n_ctx
 [964] void (anonymous namespace)::tinyBLAS<8, float __vector(8), float __vector(8), unsigned short, float, float>::gemm<5, 2>(long, long, long, long) (sgemm.cpp) [259] ggml_backend_reg_get [271] llama_n_ctx_train
 [966] (anonymous namespace)::tinyBLAS<8, float __vector(8), float __vector(8), unsigned short, float, float>::mnpack(long, long, long, long) (sgemm.cpp) [260] ggml_backend_reg_get_proc_address [194] llama_n_vocab
 [984] llama_sbatch::from_batch(llama_batch const&, unsigned long, bool, bool) [261] ggml_backend_reg_name [80] llama_new_context_with_model
 [1186] common_params::common_params() [51] ggml_backend_sched_alloc_graph [334] llama_numa_init
 [1122] common_params::~common_params() [283] ggml_backend_sched_free [335] llama_perf_context
  [61] llm_build_context::build_llama() [284] ggml_backend_sched_get_buffer_size [336] llama_perf_context_print
 [1187] llm_tokenizer_bpe::llm_tokenizer_bpe(llama_vocab const&) [262] ggml_backend_sched_get_n_splits [337] llama_perf_context_reset
 [1188] llm_tokenizer_bpe::~llm_tokenizer_bpe() [43] ggml_backend_sched_get_tensor_backend [338] llama_perf_sampler
 [114] llama_model_loader::create_tensor(ggml_context*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::initializer_list<long> const&, int) [36] ggml_backend_sched_graph_compute_async [339] llama_perf_sampler_print
 [116] llama_model_loader::init_mappings(bool, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*) [285] ggml_backend_sched_new [340] llama_print_system_info
 [113] llama_model_loader::load_all_data(ggml_context*, std::unordered_map<unsigned int, ggml_backend_buffer*, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ggml_backend_buffer*> > >&, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*, bool (*)(float, void*), void*) [88] ggml_backend_sched_reserve [341] llama_rope_type
 [1075] bool llama_model_loader::get_key<bool>(llm_kv, bool&, bool) [181] ggml_backend_sched_reset [165] llama_sampler_accept
 [1076] bool llama_model_loader::get_key<float>(llm_kv, float&, bool) [200] ggml_backend_sched_set_eval_callback [166] llama_sampler_apply
 [1038] bool llama_model_loader::get_key<unsigned int>(llm_kv, unsigned int&, bool) [158] ggml_backend_sched_set_tensor_backend [229] llama_sampler_chain_add
  [35] llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [189] ggml_backend_sched_synchronize [342] llama_sampler_chain_default_params
 [1189] common_sampler_params::common_sampler_params(common_sampler_params const&) [140] ggml_backend_supports_buft [230] llama_sampler_chain_get
 [1080] llama_data_write_file::write(void const*, unsigned long) [133] ggml_backend_supports_op [343] llama_sampler_chain_init
 [1061] llm_tokenizer_bpe_session::add_new_bigram(int, int) [190] ggml_backend_synchronize [227] llama_sampler_chain_n
 [1123] llm_tokenizer_bpe_session::tokenize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> >&) [70] ggml_backend_tensor_alloc [226] llama_sampler_free
 [1190] ggml_backend_cpu_device_context::ggml_backend_cpu_device_context() [111] ggml_backend_tensor_get [344] llama_sampler_get_seed
 [994] console::set_display(console::display_t) [112] ggml_backend_tensor_get_async [345] llama_sampler_init_dist
 [1191] console::init(bool, bool) [109] ggml_backend_tensor_set [346] llama_sampler_init_dry
 [1081] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [148] ggml_backend_view_init [347] llama_sampler_init_grammar
 [1069] llama_vocab::find_bpe_rank(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [53] ggml_blck_size [348] llama_sampler_init_logit_bias
 [1192] common_sampler_params::print[abi:cxx11]() const [152] ggml_build_forward_expand [349] llama_sampler_init_min_p
 [1193] LLM_KV::operator()[abi:cxx11](llm_kv) const [137] ggml_can_repeat [350] llama_sampler_init_penalties
 [1055] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [1] ggml_compute_forward (ggml-cpu.c) [351] llama_sampler_init_temp_ext
 [1124] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> > const&, std::integral_constant<bool, true>) [57] ggml_compute_forward_add (ggml-cpu.c) [352] llama_sampler_init_top_k
 [1033] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [21] ggml_compute_forward_dup (ggml-cpu.c) [353] llama_sampler_init_top_p
